"","alpha","lambda","y","type","run"
"456",0.111689444854856,0.0171846458315849,0.11582275480032,"random",7
"457",0.23576640272513,0.511102283084765,0.107226073741913,"random",7
"458",0.442691158829257,0.112034071767703,0.106696248054504,"random",7
"459",0.950696124993265,0.396709503298625,2.01393246650696,"random",7
"460",0.967097363807261,0.672260829284787,2.2907121181488,"random",7
"461",0.690748234381899,0.202908498663455,0.157733991742134,"random",7
"462",0.355224110586569,0.288016795422882,0.106177449226379,"random",7
"463",0.001913778539747,0.864083163682371,0.127217262983322,"random",7
"464",0.0630296632740647,0.12374785207212,0.131001204252243,"random",7
"465",0.300846394374967,0.194506689775735,0.101673796772957,"random",7
"466",0.594382758587599,0.255651112990454,0.125656142830849,"random",7
"467",0.806801393060014,0.686495531750843,0.26019686460495,"random",7
"468",0.648810505047441,0.0580985018610954,0.139113306999207,"random",7
"469",0.521315454058349,0.721795532526448,0.112442053854465,"random",7
"470",0.242153058396652,0.774718650644645,0.102731712162495,"random",7
"471",0.845981919970363,0.942153028938919,0.347698926925659,"random",7
"472",0.403412782028317,0.88024497622624,0.101369515061378,"random",7
"473",0.899987712670118,0.42783950407058,0.934865474700928,"random",7
"474",0.499137844713405,0.35729692813009,0.110470801591873,"random",7
"475",0.129731208020821,0.530930942986161,0.12305898219347,"random",7
"476",0.01,0.01,0.139648824930191,"grid",7
"477",0.25,0.01,0.103060699999332,"grid",7
"478",0.5,0.01,0.110271014273167,"grid",7
"479",0.75,0.01,0.19044403731823,"grid",7
"480",0.99,0.01,2.30212378501892,"grid",7
"481",0.01,0.25,0.121975913643837,"grid",7
"482",0.25,0.25,0.10574908554554,"grid",7
"483",0.5,0.25,0.125205591320992,"grid",7
"484",0.75,0.25,0.193767786026001,"grid",7
"485",0.99,0.25,2.30219578742981,"grid",7
"486",0.01,0.5,0.153197973966599,"grid",7
"487",0.25,0.5,0.10652419179678,"grid",7
"488",0.5,0.5,0.103529497981071,"grid",7
"489",0.75,0.5,0.19126108288765,"grid",7
"490",0.99,0.5,2.30207848548889,"grid",7
"491",0.01,0.75,0.142901957035065,"grid",7
"492",0.25,0.75,0.107064984738827,"grid",7
"493",0.5,0.75,0.116212658584118,"grid",7
"494",0.75,0.75,0.186915874481201,"grid",7
"495",0.99,0.75,2.30211997032166,"grid",7
"496",0.01,0.99,0.139293253421783,"grid",7
"497",0.25,0.99,0.114653035998344,"grid",7
"498",0.5,0.99,0.118418172001839,"grid",7
"499",0.75,0.99,0.192271247506142,"grid",7
"500",0.99,0.99,2.30212426185608,"grid",7
"501",0.489904312242288,0.733106309101762,0.115211211144924,"bayesian",7
"502",0.0740537939515586,0.965196080796886,0.134063765406609,"bayesian",7
"503",0.628100942102416,0.226352456743674,0.140980988740921,"bayesian",7
"504",0.182937819918152,0.362343251724572,0.107473507523537,"bayesian",7
"505",0.713565935924028,0.659333531162702,0.16120956838131,"bayesian",7
"506",0.89937167368286,0.0258071453426965,0.766900479793549,"bayesian",7
"507",0.378120325990797,0.111839762791836,0.104940377175808,"bayesian",7
"508",0.157299052264231,0.419435796541317,0.118203900754452,"bayesian",7
"509",0.968469733663369,0.76077154406812,2.3021125793457,"bayesian",7
"510",0.263699084714365,0.536803929678475,0.10766376554966,"bayesian",7
"511",0.507157733334073,0.319929911502792,0.112911559641361,"bayesian",7
"512",0.764521275511167,0.904692149721086,0.19813759624958,"bayesian",7
"513",0.270754792177035,0.302872950953357,0.0966969132423401,"bayesian",7
"514",0.238909108677233,0.372760765806517,0.106409534811974,"bayesian",7
"515",0.001,0.001,0.123606957495213,"bayesian",7
"516",0.142607859906428,0.001,0.125346183776855,"bayesian",7
"517",0.362930397838015,0.324326929000736,0.10150483250618,"bayesian",7
"518",0.268640585597763,0.186898159061691,0.106593519449234,"bayesian",7
"519",0.308720543066413,0.319972478434306,0.111387245357037,"bayesian",7
"520",0.015838239290998,0.481054560806576,0.141925930976868,"bayesian",7
"521",0.094328857663951,0.261186928646136,0.131317272782326,"bayesian",7
"522",0.181733768624416,0.16027065102552,0.115755401551723,"bayesian",7
"523",0.398573302804891,0.999,0.110338538885117,"bayesian",7
"524",0.275523813944188,0.374551675114225,0.106897696852684,"bayesian",7
"525",0.299744373615895,0.253741881740115,0.104595467448235,"bayesian",7
"526",0.603495773039758,0.0520241953525692,0.131289213895798,"random",8
"527",0.946365977497771,0.23928067356348,1.79911363124847,"random",8
"528",0.889936378868297,0.860930786784738,0.815086007118225,"random",8
"529",0.223127741087228,0.177046613432467,0.110107973217964,"random",8
"530",0.474156598458067,0.144683176884428,0.107400231063366,"random",8
"531",0.332358856247738,0.244754108339548,0.105330631136894,"random",8
"532",0.748774881577119,0.716819225167856,0.185477524995804,"random",8
"533",0.682661132374778,0.431119801187888,0.145659491419792,"random",8
"534",0.65279418556951,0.56142992191948,0.139256238937378,"random",8
"535",0.411596417287365,0.554929744778201,0.103276461362839,"random",8
"536",0.291549366209656,0.961546154115349,0.108511656522751,"random",8
"537",0.14459630869329,0.351649925047532,0.110327310860157,"random",8
"538",0.198914887392893,0.28063721283339,0.102964274585247,"random",8
"539",0.57363302346319,0.469398504337296,0.117433063685894,"random",8
"540",0.25765347680077,0.927498239083216,0.100703828036785,"random",8
"541",0.790793131105602,0.672169822258875,0.246905982494354,"random",8
"542",0.0171311822813004,0.808093908028677,0.16343779861927,"random",8
"543",0.493820754159242,0.615579740097746,0.107229612767696,"random",8
"544",0.384794580824673,0.775641522239894,0.110612973570824,"random",8
"545",0.530688426140696,0.363339802874252,0.118153959512711,"random",8
"546",0.969985926747322,0.884021015092731,2.16851449012756,"random",8
"547",0.87194168898277,0.102113798977807,0.491391509771347,"random",8
"548",0.839373393282294,0.731782896639779,0.355920940637589,"random",8
"549",0.0722182579338551,0.036211683191359,0.125531762838364,"random",8
"550",0.0943096263334155,0.512159588420764,0.117130190134048,"random",8
"551",0.01,0.01,0.129717499017715,"grid",8
"552",0.25,0.01,0.108786672353745,"grid",8
"553",0.5,0.01,0.110851868987083,"grid",8
"554",0.75,0.01,0.197378233075142,"grid",8
"555",0.99,0.01,2.30206513404846,"grid",8
"556",0.01,0.25,0.138532444834709,"grid",8
"557",0.25,0.25,0.106662660837173,"grid",8
"558",0.5,0.25,0.117588542401791,"grid",8
"559",0.75,0.25,0.189950108528137,"grid",8
"560",0.99,0.25,2.30205512046814,"grid",8
"561",0.01,0.5,0.138334885239601,"grid",8
"562",0.25,0.5,0.114627122879028,"grid",8
"563",0.5,0.5,0.110324442386627,"grid",8
"564",0.75,0.5,0.180613711476326,"grid",8
"565",0.99,0.5,2.30208826065063,"grid",8
"566",0.01,0.75,0.131557986140251,"grid",8
"567",0.25,0.75,0.101048439741135,"grid",8
"568",0.5,0.75,0.104892238974571,"grid",8
"569",0.75,0.75,0.185287430882454,"grid",8
"570",0.99,0.75,2.30214023590088,"grid",8
"571",0.01,0.99,0.13282223045826,"grid",8
"572",0.25,0.99,0.115116879343987,"grid",8
"573",0.5,0.99,0.112340822815895,"grid",8
"574",0.75,0.99,0.187530845403671,"grid",8
"575",0.99,0.99,2.30207085609436,"grid",8
"576",0.990858027148837,0.567361843015533,2.30207800865173,"bayesian",8
"577",0.837099762400612,0.0885725520395984,0.343994617462158,"bayesian",8
"578",0.462474445055705,0.0547192654921673,0.112222276628017,"bayesian",8
"579",0.761323869461194,0.6931191572221,0.19448709487915,"bayesian",8
"580",0.516634713683743,0.618300999204318,0.121417015790939,"bayesian",8
"581",0.275938448612578,0.254028966010083,0.106119610369205,"bayesian",8
"582",0.053095958835911,0.183128803677391,0.130049780011177,"bayesian",8
"583",0.630187843188954,0.80261874695619,0.134272217750549,"bayesian",8
"584",0.163595462082109,0.874398015555926,0.11470603197813,"bayesian",8
"585",0.70197573742674,0.432316274537394,0.154849857091904,"bayesian",8
"586",0.238925966919245,0.962366684068305,0.105422280728817,"bayesian",8
"587",0.341468057071324,0.337629501533229,0.108857393264771,"bayesian",8
"588",0.429879534906148,0.999,0.0994672849774361,"bayesian",8
"589",0.430969868263128,0.649794488311528,0.102561622858047,"bayesian",8
"590",0.424087160579752,0.999,0.107624113559723,"bayesian",8
"591",0.529059702243013,0.999,0.116845153272152,"bayesian",8
"592",0.471315807543989,0.999,0.110912553966045,"bayesian",8
"593",0.387491019092593,0.999,0.10123647749424,"bayesian",8
"594",0.001,0.999,0.12260278314352,"bayesian",8
"595",0.379918490792533,0.999,0.103342659771442,"bayesian",8
"596",0.390552484364725,0.999,0.106194786727428,"bayesian",8
"597",0.396683482937022,0.999,0.112212486565113,"bayesian",8
"598",0.396303982262352,0.999,0.0996599495410919,"bayesian",8
"599",0.388369477075541,0.999,0.110254913568497,"bayesian",8
"600",0.398815041442867,0.999,0.10303995013237,"bayesian",8
"601",0.284184193732217,0.738886558264494,0.114017076790333,"random",9
"602",0.0802242967672646,0.458799289828166,0.128108993172646,"random",9
"603",0.644249721188098,0.0776511368528008,0.137152254581451,"random",9
"604",0.441515462109819,0.681541476547718,0.102612122893333,"random",9
"605",0.339680673545226,0.990537110660225,0.106826618313789,"random",9
"606",0.0554603311978281,0.76494545548223,0.12860606610775,"random",9
"607",0.804629971561953,0.351251882342622,0.239298522472382,"random",9
"608",0.576686352137476,0.833190417513251,0.122797898948193,"random",9
"609",0.251739620119333,0.620777193661779,0.104724138975143,"random",9
"610",0.150950476368889,0.315094371819869,0.119625903666019,"random",9
"611",0.54115699169226,0.58006348842755,0.122753001749516,"random",9
"612",0.738299392452463,0.864598056310788,0.182735875248909,"random",9
"613",0.680093253692612,0.175731094647199,0.144571915268898,"random",9
"614",0.43293148772791,0.403395753940567,0.108796305954456,"random",9
"615",0.495767741687596,0.00252285158261657,0.112744927406311,"random",9
"616",0.868688172735274,0.647820758568123,0.502875745296478,"random",9
"617",0.940284123178571,0.258746446855366,2.00016498565674,"random",9
"618",0.193083065571263,0.116617683982477,0.108583107590675,"random",9
"619",0.227070670546964,0.374978653229773,0.112200111150742,"random",9
"620",0.963348636841401,0.520836669765413,2.02865624427795,"random",9
"621",0.00992116479203105,0.487249641828239,0.138382896780968,"random",9
"622",0.376434463318437,0.921291231196374,0.104436777532101,"random",9
"623",0.905267737722024,0.200229230392724,1.04235744476318,"random",9
"624",0.639404613319784,0.158246286818758,0.137433871626854,"random",9
"625",0.765979852592573,0.901055229166523,0.202548861503601,"random",9
"626",0.01,0.01,0.134509816765785,"grid",9
"627",0.25,0.01,0.0994057804346085,"grid",9
"628",0.5,0.01,0.113964855670929,"grid",9
"629",0.75,0.01,0.198469072580338,"grid",9
"630",0.99,0.01,2.30227899551392,"grid",9
"631",0.01,0.25,0.122402690351009,"grid",9
"632",0.25,0.25,0.102757550776005,"grid",9
"633",0.5,0.25,0.103834666311741,"grid",9
"634",0.75,0.25,0.194780737161636,"grid",9
"635",0.99,0.25,2.30210757255554,"grid",9
"636",0.01,0.5,0.152108028531075,"grid",9
"637",0.25,0.5,0.109819874167442,"grid",9
"638",0.5,0.5,0.112008616328239,"grid",9
"639",0.75,0.5,0.191757634282112,"grid",9
"640",0.99,0.5,2.30202150344849,"grid",9
"641",0.01,0.75,0.140168368816376,"grid",9
"642",0.25,0.75,0.101503491401672,"grid",9
"643",0.5,0.75,0.110976316034794,"grid",9
"644",0.75,0.75,0.195283249020576,"grid",9
"645",0.99,0.75,2.30197286605835,"grid",9
"646",0.01,0.99,0.130553767085075,"grid",9
"647",0.25,0.99,0.110020592808723,"grid",9
"648",0.5,0.99,0.117932923138142,"grid",9
"649",0.75,0.99,0.18295893073082,"grid",9
"650",0.99,0.99,2.3020703792572,"grid",9
"651",0.0654931328414629,0.815533234291555,0.139742136001587,"bayesian",9
"652",0.983286683738697,0.374652630183846,2.30212426185608,"bayesian",9
"653",0.603643550382306,0.679915243817959,0.135711714625359,"bayesian",9
"654",0.734365062070234,0.318284901266452,0.177319809794426,"bayesian",9
"655",0.425776067597326,0.657244264225786,0.111519701778889,"bayesian",9
"656",0.31173771804121,0.999317652060805,0.108955003321171,"bayesian",9
"657",0.15362293634098,0.249792843145163,0.119650661945343,"bayesian",9
"658",0.216318343106347,0.844133037569312,0.106569439172745,"bayesian",9
"659",0.375661791185848,0.154640701948665,0.104944877326488,"bayesian",9
"660",0.862121814570855,0.542356992256828,0.399216949939728,"bayesian",9
"661",0.577202523418237,0.470640533332092,0.116324201226234,"bayesian",9
"662",0.78759328549495,0.0574684802947255,0.230687126517296,"bayesian",9
"663",0.661130259930159,0.001,0.152345731854439,"bayesian",9
"664",0.532111859010643,0.001,0.120490550994873,"bayesian",9
"665",0.001,0.001,0.130722880363464,"bayesian",9
"666",0.275822612639129,0.001,0.100665025413036,"bayesian",9
"667",0.315160001017221,0.152704216607499,0.102214820683002,"bayesian",9
"668",0.31670176581162,0.001,0.103103280067444,"bayesian",9
"669",0.282816219307009,0.0592811682399554,0.11432071775198,"bayesian",9
"670",0.110662509118128,0.001,0.131244599819183,"bayesian",9
"671",0.185127162755202,0.001,0.105874866247177,"bayesian",9
"672",0.29158934821379,0.001,0.106042712926865,"bayesian",9
"673",0.226884482149449,0.001,0.10199362039566,"bayesian",9
"674",0.25224964275457,0.001,0.103597044944763,"bayesian",9
"675",0.233562100854367,0.001,0.101837828755379,"bayesian",9
"676",0.928854280607775,0.701296273227781,1.60428559780121,"random",10
"677",0.383610251620412,0.362845768053085,0.100986905395985,"random",10
"678",0.627134834639728,0.751064822115004,0.131944835186005,"random",10
"679",0.706398025983945,0.655664498833939,0.16900460422039,"random",10
"680",0.494189017638564,0.0815327643509954,0.114210873842239,"random",10
"681",0.0688677089009434,0.32638946368359,0.132100865244865,"random",10
"682",0.80207974572666,0.821268596267328,0.244737103581429,"random",10
"683",0.980885882386938,0.228271327912807,2.302090883255,"random",10
"684",0.844252379257232,0.503036069516093,0.37945145368576,"random",10
"685",0.224439640380442,0.0244232233520597,0.120547361671925,"random",10
"686",0.158943973816931,0.946604103548452,0.113518811762333,"random",10
"687",0.240945777967572,0.596253476049751,0.110507518053055,"random",10
"688",0.899711577501148,0.863564683338627,0.82381808757782,"random",10
"689",0.56088582592085,0.270056326938793,0.136811792850494,"random",10
"690",0.176196351163089,0.161215508198366,0.125152230262756,"random",10
"691",0.760937852365896,0.911595928752795,0.202541917562485,"random",10
"692",0.530191381052136,0.778923924369737,0.117664702236652,"random",10
"693",0.330271683335304,0.633937282552943,0.100121632218361,"random",10
"694",0.0184773690532893,0.0674842547811568,0.152061477303505,"random",10
"695",0.103403656966984,0.14431449342519,0.130521863698959,"random",10
"696",0.437758459644392,0.529342997875065,0.102853864431381,"random",10
"697",0.675297763114795,0.449480582652614,0.150170668959618,"random",10
"698",0.448293747026473,0.430741502381861,0.105059713125229,"random",10
"699",0.280842493670061,0.975234832204878,0.108827762305737,"random",10
"700",0.74383593515493,0.28578286157921,0.197336673736572,"random",10
"701",0.01,0.01,0.141546934843063,"grid",10
"702",0.25,0.01,0.108755104243755,"grid",10
"703",0.5,0.01,0.111462831497192,"grid",10
"704",0.75,0.01,0.190848588943481,"grid",10
"705",0.99,0.01,2.30210375785828,"grid",10
"706",0.01,0.25,0.130440443754196,"grid",10
"707",0.25,0.25,0.115115500986576,"grid",10
"708",0.5,0.25,0.112870760262012,"grid",10
"709",0.75,0.25,0.184597581624985,"grid",10
"710",0.99,0.25,2.30211806297302,"grid",10
"711",0.01,0.5,0.145103633403778,"grid",10
"712",0.25,0.5,0.106308564543724,"grid",10
"713",0.5,0.5,0.109781444072723,"grid",10
"714",0.75,0.5,0.183514043688774,"grid",10
"715",0.99,0.5,2.30203747749329,"grid",10
"716",0.01,0.75,0.13564345240593,"grid",10
"717",0.25,0.75,0.102801166474819,"grid",10
"718",0.5,0.75,0.10883716493845,"grid",10
"719",0.75,0.75,0.187779933214188,"grid",10
"720",0.99,0.75,2.30215382575989,"grid",10
"721",0.01,0.99,0.133770853281021,"grid",10
"722",0.25,0.99,0.10120303183794,"grid",10
"723",0.5,0.99,0.112614534795284,"grid",10
"724",0.75,0.99,0.192107483744621,"grid",10
"725",0.99,0.99,2.30217099189758,"grid",10
"726",0.301570969750173,0.987623740162235,0.109898276627064,"bayesian",10
"727",0.247170261282008,0.392838550479307,0.102833889424801,"bayesian",10
"728",0.0296360072097741,0.801149044418707,0.142117232084274,"bayesian",10
"729",0.891379982524086,0.0587572432705201,0.706335365772247,"bayesian",10
"730",0.105207241722383,0.461358804391542,0.117943868041039,"bayesian",10
"731",0.531970781041309,0.318463948497083,0.118601784110069,"bayesian",10
"732",0.765055312154194,0.16581000785421,0.20457698404789,"bayesian",10
"733",0.446675839523474,0.575209588355695,0.108413465321064,"bayesian",10
"734",0.397022728905237,0.24871374713257,0.103266924619675,"bayesian",10
"735",0.693798545612177,0.669803554463821,0.148545026779175,"bayesian",10
"736",0.927584685909096,0.597201096883509,1.40110218524933,"bayesian",10
"737",0.627649909758475,0.84150001379506,0.132009819149971,"bayesian",10
"738",0.681680646079278,0.001,0.143985867500305,"bayesian",10
"739",0.225200228173756,0.001,0.113679677248001,"bayesian",10
"740",0.335564570816093,0.369286052780964,0.113133929669857,"bayesian",10
"741",0.160827925171566,0.999,0.123104713857174,"bayesian",10
"742",0.186583792554801,0.501954526531608,0.115722432732582,"bayesian",10
"743",0.001,0.0254530512137255,0.128687798976898,"bayesian",10
"744",0.202281520433097,0.228969167496172,0.123112164437771,"bayesian",10
"745",0.336324904009713,0.001,0.107349775731564,"bayesian",10
"746",0.244030158314975,0.999,0.106144361197948,"bayesian",10
"747",0.254897098383146,0.616069612189372,0.108772315084934,"bayesian",10
"748",0.276742187787949,0.001,0.0997979342937469,"bayesian",10
"749",0.27640291012427,0.001,0.0983704552054405,"bayesian",10
"750",0.275901332865975,0.001,0.102877169847488,"bayesian",10
