"","alpha","lambda","y","type","run"
"457",0.0427829770650715,0.430177937932313,0.136273041367531,"random",17
"458",0.233084452180192,0.362585137914866,0.116306118667126,"random",17
"459",0.568682896578684,0.865419111801311,0.120687909424305,"random",17
"460",0.93903749877587,0.319491927661002,1.78070342540741,"random",17
"461",0.788671980621293,0.0599420165363699,0.212044760584831,"random",17
"462",0.0127796258311719,0.679496391983703,0.144240766763687,"random",17
"463",0.382264738194644,0.984575952831656,0.111803874373436,"random",17
"464",0.896076242029667,0.739604253172874,0.822787761688232,"random",17
"465",0.169868171624839,0.131006670361385,0.112179473042488,"random",17
"466",0.677227187259123,0.449454119140282,0.150006279349327,"random",17
"467",0.496526421653107,0.813165511395782,0.108277507126331,"random",17
"468",0.153209234951064,0.486075079431757,0.110142312943935,"random",17
"469",0.686329010855407,0.539751919340342,0.157956689596176,"random",17
"470",0.343562524681911,0.893527739709243,0.100820049643517,"random",17
"471",0.857160182623193,0.690313476128504,0.441551625728607,"random",17
"472",0.962931203320622,0.576261251503602,2.03930997848511,"random",17
"473",0.552549909176305,0.770390018858016,0.115267902612686,"random",17
"474",0.601079773278907,0.173593540610746,0.132977202534676,"random",17
"475",0.433550997963175,0.206057119229808,0.106981866061687,"random",17
"476",0.01,0.01,0.139581263065338,"grid",17
"477",0.25,0.01,0.0996516197919846,"grid",17
"478",0.5,0.01,0.109873615205288,"grid",17
"479",0.75,0.01,0.190668314695358,"grid",17
"480",0.99,0.01,2.30206847190857,"grid",17
"481",0.01,0.25,0.13592341542244,"grid",17
"482",0.25,0.25,0.101849466562271,"grid",17
"483",0.5,0.25,0.110215328633785,"grid",17
"484",0.75,0.25,0.183948487043381,"grid",17
"485",0.99,0.25,2.30203533172607,"grid",17
"486",0.01,0.5,0.129197031259537,"grid",17
"487",0.25,0.5,0.104009702801704,"grid",17
"488",0.5,0.5,0.115197263658047,"grid",17
"489",0.75,0.5,0.184601068496704,"grid",17
"490",0.99,0.5,2.30203223228455,"grid",17
"491",0.01,0.75,0.127264693379402,"grid",17
"492",0.25,0.75,0.111374646425247,"grid",17
"493",0.5,0.75,0.118310414254665,"grid",17
"494",0.75,0.75,0.191611006855965,"grid",17
"495",0.99,0.75,2.30203151702881,"grid",17
"496",0.01,0.99,0.139597505331039,"grid",17
"497",0.25,0.99,0.115942217409611,"grid",17
"498",0.5,0.99,0.11460829526186,"grid",17
"499",0.75,0.99,0.184053808450699,"grid",17
"500",0.99,0.99,2.30203747749329,"grid",17
"501",0.933013127476443,0.260423618135974,1.79422092437744,"bayesian",17
"502",0.53172227711184,0.0420245562951701,0.122696787118912,"bayesian",17
"503",0.909047468448989,0.834249184816144,1.01552426815033,"bayesian",17
"504",0.160639902537999,0.200752333446871,0.122149251401424,"bayesian",17
"505",0.406538544843594,0.621032446700459,0.106193043291569,"bayesian",17
"506",0.240260368504096,0.827468193543609,0.105102062225342,"bayesian",17
"507",0.0630710807357294,0.70343843785425,0.133104547858238,"bayesian",17
"508",0.722567569076394,0.432044890980857,0.176432624459267,"bayesian",17
"509",0.309199699976792,0.958242723427247,0.104980632662773,"bayesian",17
"510",0.617707726526229,0.102440076356288,0.132459759712219,"bayesian",17
"511",0.436765598754088,0.580489073453161,0.115525595843792,"bayesian",17
"512",0.780014149805841,0.337506963289343,0.2204909324646,"bayesian",17
"513",0.208140898392575,0.999,0.117792874574661,"bayesian",17
"514",0.289216752282902,0.001,0.098906934261322,"bayesian",17
"515",0.2926017905017,0.001,0.104563884437084,"bayesian",17
"516",0.224248456954071,0.001,0.113604135811329,"bayesian",17
"517",0.254016418344775,0.336288475816046,0.107160560786724,"bayesian",17
"518",0.0175145272300153,0.001,0.132968097925186,"bayesian",17
"519",0.263974886104039,0.001,0.101638466119766,"bayesian",17
"520",0.288809982150892,0.506648644507201,0.0962625816464424,"bayesian",17
"521",0.001,0.999,0.120127514004707,"bayesian",17
"522",0.278699209451386,0.313344307956577,0.0896251425147057,"bayesian",17
"523",0.27906092376015,0.267222411674756,0.104236148297787,"bayesian",17
"524",0.263666563450051,0.479756333428831,0.107238277792931,"bayesian",17
"525",0.287954562260577,0.401084857074752,0.10729693621397,"bayesian",17
"526",0.527669306872413,0.90714006558992,0.110776968300343,"random",18
"527",0.696893636714667,0.850075035691261,0.160273760557175,"random",18
"528",0.38059852831997,0.715525997709483,0.0989276543259621,"random",18
"529",0.208543795850128,0.553419327372685,0.110401161015034,"random",18
"530",0.992552610207349,0.27946351162158,2.3020703792572,"random",18
"531",0.485401391936466,0.287815611576661,0.111844383180141,"random",18
"532",0.759874832034111,0.431033450560644,0.194662123918533,"random",18
"533",0.278298902269453,0.674678656021133,0.110014274716377,"random",18
"534",0.879768662732095,0.480478353584185,0.638224065303802,"random",18
"535",0.101927231857553,0.804073367388919,0.123636715114117,"random",18
"536",0.0643995447270572,0.61122477306053,0.139196500182152,"random",18
"537",0.91519847067073,0.330319813098758,1.17270922660828,"random",18
"538",0.1821181335859,0.766814061207697,0.113519981503487,"random",18
"539",0.58008740038611,0.749936549887061,0.131253808736801,"random",18
"540",0.66341531294398,0.0575074471626431,0.151633754372597,"random",18
"541",0.45271600115113,0.458495375029743,0.108553402125835,"random",18
"542",0.0344570895750076,0.980835890751332,0.120042063295841,"random",18
"543",0.94409780934453,0.949444623552263,2.00740742683411,"random",18
"544",0.412621506853029,0.0917556425370276,0.0972749665379524,"random",18
"545",0.287683536857367,0.59033221848309,0.100546434521675,"random",18
"546",0.819254977647215,0.0358283036667854,0.291123062372208,"random",18
"547",0.126189403031021,0.160129525847733,0.119473844766617,"random",18
"548",0.628387750880793,0.211665331181139,0.132592916488647,"random",18
"549",0.761620281953365,0.159137652348727,0.197769775986671,"random",18
"550",0.349401584416628,0.397766688419506,0.103571571409702,"random",18
"551",0.01,0.01,0.136686310172081,"grid",18
"552",0.25,0.01,0.111042551696301,"grid",18
"553",0.5,0.01,0.116397745907307,"grid",18
"554",0.75,0.01,0.182783737778664,"grid",18
"555",0.99,0.01,2.30222487449646,"grid",18
"556",0.01,0.25,0.146505087614059,"grid",18
"557",0.25,0.25,0.108063884079456,"grid",18
"558",0.5,0.25,0.108285285532475,"grid",18
"559",0.75,0.25,0.179045900702477,"grid",18
"560",0.99,0.25,2.30205726623535,"grid",18
"561",0.01,0.5,0.157423779368401,"grid",18
"562",0.25,0.5,0.106556184589863,"grid",18
"563",0.5,0.5,0.110954977571964,"grid",18
"564",0.75,0.5,0.18364579975605,"grid",18
"565",0.99,0.5,2.30212736129761,"grid",18
"566",0.01,0.75,0.127869725227356,"grid",18
"567",0.25,0.75,0.106825992465019,"grid",18
"568",0.5,0.75,0.11332730948925,"grid",18
"569",0.75,0.75,0.183727636933327,"grid",18
"570",0.99,0.75,2.30211734771729,"grid",18
"571",0.01,0.99,0.126312956213951,"grid",18
"572",0.25,0.99,0.105668433010578,"grid",18
"573",0.5,0.99,0.115243092179298,"grid",18
"574",0.75,0.99,0.186200395226479,"grid",18
"575",0.99,0.99,2.30211114883423,"grid",18
"576",0.670696447195951,0.668199134835353,0.140522956848145,"bayesian",18
"577",0.374372925648155,0.666368660652855,0.106588989496231,"bayesian",18
"578",0.528309749536371,0.872337863353702,0.118024125695229,"bayesian",18
"579",0.0630000265082344,0.32327895386455,0.128536462783813,"bayesian",18
"580",0.80075073686506,0.951619234421135,0.250183552503586,"bayesian",18
"581",0.841826939528498,0.223085865960456,0.343484252691269,"bayesian",18
"582",0.653116779479509,0.0559462956346882,0.145162612199783,"bayesian",18
"583",0.978348600639341,0.336678883836915,2.3020761013031,"bayesian",18
"584",0.232102839897076,0.120729909472478,0.101372517645359,"bayesian",18
"585",0.314941241871566,0.427099085917386,0.0989099517464638,"bayesian",18
"586",0.449563124139483,0.548205647423553,0.112487755715847,"bayesian",18
"587",0.120948861236684,0.770134876288163,0.114293351769447,"bayesian",18
"588",0.34374884436187,0.001,0.101173795759678,"bayesian",18
"589",0.299449424928056,0.215521399987419,0.0996546298265457,"bayesian",18
"590",0.217685839406822,0.540072109438903,0.104879550635815,"bayesian",18
"591",0.368864959870051,0.352735219536808,0.104703694581985,"bayesian",18
"592",0.289748797089773,0.388171353685308,0.104555450379848,"bayesian",18
"593",0.350663654065411,0.494584765060511,0.100244611501694,"bayesian",18
"594",0.220470366753941,0.999,0.120244659483433,"bayesian",18
"595",0.227902982083489,0.760107859688548,0.106534890830517,"bayesian",18
"596",0.299260104031068,0.001,0.102917112410069,"bayesian",18
"597",0.328481292246413,0.185161089530977,0.100075349211693,"bayesian",18
"598",0.332015655249352,0.587115255452203,0.102829873561859,"bayesian",18
"599",0.364074001011456,0.517922120284083,0.101712755858898,"bayesian",18
"600",0.348864033308567,0.486424329603233,0.113907173275948,"bayesian",18
"601",0.0485918713640422,0.89014228053391,0.132015630602837,"random",19
"602",0.388254731725901,0.866079139336944,0.101483009755611,"random",19
"603",0.479466265439987,0.624392303992063,0.107673108577728,"random",19
"604",0.799348094658926,0.695694245044142,0.245395019650459,"random",19
"605",0.532148451413959,0.439353141095489,0.115189760923386,"random",19
"606",0.096023160610348,0.151287642344832,0.118070371448994,"random",19
"607",0.168030286990106,0.0665805986989289,0.120021626353264,"random",19
"608",0.688640456227586,0.175726815564558,0.153835222125053,"random",19
"609",0.485865426743403,0.563228190112859,0.113159991800785,"random",19
"610",0.259211213598028,0.0285306216403842,0.102465324103832,"random",19
"611",0.961758105736226,0.105762487174943,2.02556729316711,"random",19
"612",0.359734376473352,0.49846657386981,0.103638872504234,"random",19
"613",0.202234845440835,0.782109108092263,0.117271430790424,"random",19
"614",0.590431104050949,0.23009346828796,0.131288945674896,"random",19
"615",0.0207912883441895,0.343968300372362,0.159021094441414,"random",19
"616",0.637902176799253,0.757755099581555,0.128633111715317,"random",19
"617",0.149393413523212,0.398826458612457,0.119922831654549,"random",19
"618",0.829887044178322,0.269967144699767,0.319929987192154,"random",19
"619",0.671391603434458,0.45494871918112,0.150533258914948,"random",19
"620",0.299801482465118,0.660199103048071,0.108908630907536,"random",19
"621",0.930055646672845,0.972670496068895,1.69521105289459,"random",19
"622",0.756500920495018,0.287296073259786,0.192272335290909,"random",19
"623",0.426652932381257,0.524032545527443,0.110116951167583,"random",19
"624",0.890631859879941,0.92557701128535,0.73478090763092,"random",19
"625",0.861995834447443,0.838490846212953,0.491060137748718,"random",19
"626",0.01,0.01,0.147293522953987,"grid",19
"627",0.25,0.01,0.108653098344803,"grid",19
"628",0.5,0.01,0.116707108914852,"grid",19
"629",0.75,0.01,0.185366109013557,"grid",19
"630",0.99,0.01,2.30213284492493,"grid",19
"631",0.01,0.25,0.140833273530006,"grid",19
"632",0.25,0.25,0.11498386412859,"grid",19
"633",0.5,0.25,0.112582020461559,"grid",19
"634",0.75,0.25,0.185921058058739,"grid",19
"635",0.99,0.25,2.30218577384949,"grid",19
"636",0.01,0.5,0.12866298854351,"grid",19
"637",0.25,0.5,0.109589003026485,"grid",19
"638",0.5,0.5,0.115373238921165,"grid",19
"639",0.75,0.5,0.194748163223267,"grid",19
"640",0.99,0.5,2.3020646572113,"grid",19
"641",0.01,0.75,0.135628759860992,"grid",19
"642",0.25,0.75,0.114067070186138,"grid",19
"643",0.5,0.75,0.111716248095036,"grid",19
"644",0.75,0.75,0.191515639424324,"grid",19
"645",0.99,0.75,2.30211853981018,"grid",19
"646",0.01,0.99,0.131845921278,"grid",19
"647",0.25,0.99,0.104218527674675,"grid",19
"648",0.5,0.99,0.111279055476189,"grid",19
"649",0.75,0.99,0.181566819548607,"grid",19
"650",0.99,0.99,2.30209612846375,"grid",19
"651",0.259088215806211,0.86409068039696,0.105674579739571,"bayesian",19
"652",0.511297296907287,0.463739942468237,0.119997270405293,"bayesian",19
"653",0.849647169583477,0.795781630149577,0.379516512155533,"bayesian",19
"654",0.752464385237545,0.948875871913818,0.189111098647118,"bayesian",19
"655",0.00894485945658137,0.386554842116311,0.144569545984268,"bayesian",19
"656",0.475035162836624,0.574759807670489,0.121502563357353,"bayesian",19
"657",0.166490699533218,0.155881819043619,0.119108274579048,"bayesian",19
"658",0.387690748844761,0.685604212883239,0.109193906188011,"bayesian",19
"659",0.249159310963781,0.650529205255831,0.115829914808273,"bayesian",19
"660",0.709365407664639,0.173894501368826,0.160774722695351,"bayesian",19
"661",0.652588386476661,0.0220646419911645,0.13977786898613,"bayesian",19
"662",0.9994612869923,0.27471049343391,2.29973316192627,"bayesian",19
"663",0.332035821233761,0.853144182667719,0.105762168765068,"bayesian",19
"664",0.314680913655236,0.762028933422005,0.100387431681156,"bayesian",19
"665",0.316746305717951,0.761847761583745,0.105976656079292,"bayesian",19
"666",0.323416115075452,0.730814510870853,0.104155071079731,"bayesian",19
"667",0.319353057127438,0.776655821222563,0.110409893095493,"bayesian",19
"668",0.321485433708133,0.571074575595569,0.109735108911991,"bayesian",19
"669",0.325828825980102,0.691812315338464,0.105693586170673,"bayesian",19
"670",0.326039285768754,0.705787228754349,0.106538787484169,"bayesian",19
"671",0.325775882705859,0.722883178552119,0.107234761118889,"bayesian",19
"672",0.325143106257913,0.737168143347438,0.102023042738438,"bayesian",19
"673",0.323337216765216,0.74457951654375,0.112344838678837,"bayesian",19
"674",0.324990213045607,0.702821702300642,0.0943794324994087,"bayesian",19
"675",0.321108258530944,0.671502457279991,0.1087356954813,"bayesian",19
"676",0.72824772101827,0.18874709488824,0.170437395572662,"random",20
"677",0.0501114993169904,0.874332989966497,0.126683488488197,"random",20
"678",0.578610036959872,0.0570423331204802,0.128961056470871,"random",20
"679",0.270408571884036,0.884651608718559,0.104519911110401,"random",20
"680",0.931457511261106,0.221948797535151,1.81619453430176,"random",20
"681",0.976316202310845,0.490068019600585,2.30218529701233,"random",20
"682",0.364344616252929,0.475733082555234,0.102062977850437,"random",20
"683",0.542756913807243,0.731927398741245,0.123251371085644,"random",20
"684",0.188781137103215,0.615721640642732,0.117917507886887,"random",20
"685",0.631564465239644,0.93703784567304,0.144394755363464,"random",20
"686",0.465465130070224,0.35185379200615,0.109142474830151,"random",20
"687",0.11038645000197,0.0983854077942669,0.110146507620811,"random",20
"688",0.494814379084855,0.718492963183671,0.122208200395107,"random",20
"689",0.238813342209905,0.243475345922634,0.104834154248238,"random",20
"690",0.764205047832802,0.640337876826525,0.218609109520912,"random",20
"691",0.806697520120069,0.0362710012868047,0.271626710891724,"random",20
"692",0.430540751013905,0.839727830793709,0.118553683161736,"random",20
"693",0.0100637740921229,0.124150872556493,0.129484012722969,"random",20
"694",0.695135143818334,0.968920752387494,0.160154849290848,"random",20
"695",0.328222826700658,0.370267207119614,0.100660845637321,"random",20
"696",0.318902086168528,0.40627175248228,0.103810772299767,"random",20
"697",0.888142298907042,0.551943613803014,0.738290846347809,"random",20
"698",0.873751814449206,0.288961384380236,0.571099936962128,"random",20
"699",0.155297037884593,0.790224646022543,0.113591969013214,"random",20
"700",0.665434971991926,0.599451731080189,0.139891028404236,"random",20
"701",0.01,0.01,0.137380167841911,"grid",20
"702",0.25,0.01,0.105029724538326,"grid",20
"703",0.5,0.01,0.106521710753441,"grid",20
"704",0.75,0.01,0.183760017156601,"grid",20
"705",0.99,0.01,2.30215716362,"grid",20
"706",0.01,0.25,0.13818421959877,"grid",20
"707",0.25,0.25,0.109885029494762,"grid",20
"708",0.5,0.25,0.113005675375462,"grid",20
"709",0.75,0.25,0.187100827693939,"grid",20
"710",0.99,0.25,2.30209803581238,"grid",20
"711",0.01,0.5,0.135300889611244,"grid",20
"712",0.25,0.5,0.111865192651749,"grid",20
"713",0.5,0.5,0.114069551229477,"grid",20
"714",0.75,0.5,0.184131413698196,"grid",20
"715",0.99,0.5,2.3020293712616,"grid",20
"716",0.01,0.75,0.136418059468269,"grid",20
"717",0.25,0.75,0.116152822971344,"grid",20
"718",0.5,0.75,0.120193123817444,"grid",20
"719",0.75,0.75,0.188727200031281,"grid",20
"720",0.99,0.75,2.3020601272583,"grid",20
"721",0.01,0.99,0.151894733309746,"grid",20
"722",0.25,0.99,0.106795981526375,"grid",20
"723",0.5,0.99,0.108791805803776,"grid",20
"724",0.75,0.99,0.197656989097595,"grid",20
"725",0.99,0.99,2.30214595794678,"grid",20
"726",0.407149049569853,0.232224058282251,0.106234341859818,"bayesian",20
"727",0.923536400155475,0.0628311466425657,1.60279071331024,"bayesian",20
"728",0.811472525451488,0.782495757041033,0.252537399530411,"bayesian",20
"729",0.283245443269455,0.941029841099711,0.11207714676857,"bayesian",20
"730",0.0376467498911855,0.418073772549784,0.123928740620613,"bayesian",20
"731",0.71181161874362,0.862383701935566,0.164871707558632,"bayesian",20
"732",0.202356731034039,0.266893761329508,0.113019905984402,"bayesian",20
"733",0.579456994484644,0.664205474720802,0.126438945531845,"bayesian",20
"734",0.131021961569786,0.113150479116788,0.120342001318932,"bayesian",20
"735",0.842101264065908,0.551623696131477,0.349000692367554,"bayesian",20
"736",0.65837398673951,0.347526987393697,0.144252330064774,"bayesian",20
"737",0.483362594910432,0.715680246435416,0.111014783382416,"bayesian",20
"738",0.463875834716665,0.428048881565021,0.114208467304707,"bayesian",20
"739",0.446571346876264,0.842183165349525,0.109676785767078,"bayesian",20
"740",0.001,0.875415843399058,0.133180886507034,"bayesian",20
"741",0.515087952745477,0.344857596552848,0.110022075474262,"bayesian",20
"742",0.311530666250146,0.001,0.111019551753998,"bayesian",20
"743",0.423013411532013,0.10188147835158,0.105148307979107,"bayesian",20
"744",0.402608756014051,0.135554372181943,0.0995325520634651,"bayesian",20
"745",0.342113434580634,0.106352053258084,0.101911813020706,"bayesian",20
"746",0.375328003969695,0.117413234463645,0.105781644582748,"bayesian",20
"747",0.404715340472025,0.142896316656623,0.118541300296783,"bayesian",20
"748",0.321408999841508,0.0853103564023304,0.0989387705922127,"bayesian",20
"749",0.294568555417512,0.079552739441927,0.111035875976086,"bayesian",20
"750",0.348922948314878,0.0959071705550204,0.10117944329977,"bayesian",20
